,close,high,low,open,timestamp,volume
2056,3429.55,3438.31,3424.94,3437.55,1544609760,183.51887
2057,3430.54,3433.37,3426.68,3431.29,1544609820,20.258637
2058,3435.72,3438.18,3429.38,3429.65,1544609880,34.251408000000005
2059,3432.01,3435.64,3430.45,3434.15,1544609940,19.942264
2060,3435.42,3435.64,3432.0,3432.41,1544610000,28.202189
2061,3435.72,3436.31,3434.05,3435.44,1544610060,33.481203
2062,3439.35,3439.35,3434.32,3435.73,1544610120,30.577457
2063,3444.73,3447.58,3437.56,3437.96,1544610180,142.675996
2064,3440.98,3444.76,3437.33,3444.15,1544610240,41.178027
2065,3441.45,3442.67,3439.23,3441.89,1544610300,20.450879
2066,3438.02,3442.02,3437.86,3441.0,1544610360,37.232337
2067,3444.4,3444.76,3438.03,3438.03,1544610420,17.963759
2068,3441.48,3444.75,3438.74,3444.59,1544610480,74.19806700000001
2069,3440.74,3443.1,3439.45,3441.48,1544610540,24.087595
2070,3442.36,3445.7,3439.62,3440.76,1544610600,45.626456
2071,3440.36,3443.37,3440.0,3441.58,1544610660,72.391897
2072,3443.11,3444.34,3435.0,3441.25,1544610720,76.800451
2073,3446.97,3447.0,3443.05,3444.07,1544610780,38.389185999999995
2074,3449.96,3450.0,3445.0,3446.36,1544610840,70.643126
2075,3441.9,3449.8,3440.0,3449.8,1544610900,72.61152
2076,3438.69,3443.05,3434.69,3442.16,1544610960,34.132462
2077,3435.89,3438.74,3434.69,3438.65,1544611020,26.373234000000004
2078,3439.14,3442.52,3434.0,3437.03,1544611080,94.480743
2079,3439.18,3439.18,3435.13,3437.73,1544611140,17.449117
2080,3436.86,3439.65,3435.47,3439.18,1544611200,16.975092
2081,3435.12,3437.49,3431.01,3436.88,1544611260,33.213653
2082,3434.04,3436.0,3434.04,3435.98,1544611320,20.169545
2083,3433.62,3435.29,3431.52,3434.04,1544611380,13.24536
2084,3432.95,3435.05,3432.39,3433.74,1544611440,15.120454
2085,3433.37,3435.0,3432.4,3432.95,1544611500,15.402304999999998
2086,3434.91,3435.0,3433.01,3434.69,1544611560,34.221081
2087,3436.0,3437.48,3434.02,3434.88,1544611620,17.527917000000002
2088,3437.71,3441.37,3435.59,3435.59,1544611680,33.413672
2089,3439.54,3441.36,3437.68,3438.7,1544611740,23.233754
2090,3438.33,3440.36,3437.01,3440.34,1544611800,40.833040999999994
2091,3440.19,3446.11,3438.48,3439.55,1544611860,45.097931
2092,3441.43,3441.97,3439.5,3440.83,1544611920,21.696394
2093,3441.31,3441.95,3440.0,3441.43,1544611980,26.076052
2094,3441.29,3441.8,3436.55,3441.27,1544612040,30.076423
2095,3441.99,3441.99,3440.35,3441.29,1544612100,11.083853999999999
2096,3443.0,3444.54,3441.43,3441.97,1544612160,27.949359
2097,3442.5,3444.31,3442.5,3443.0,1544612220,14.381895000000002
2098,3443.02,3443.62,3442.5,3442.51,1544612280,15.952687
2099,3445.07,3446.39,3443.0,3443.18,1544612340,36.454167
2100,3446.26,3447.49,3444.98,3445.07,1544612400,21.564478
2101,3450.0,3450.0,3446.02,3446.67,1544612460,24.628624
2102,3452.43,3459.79,3450.0,3450.0,1544612520,180.501397
2103,3450.31,3454.24,3448.73,3454.22,1544612580,61.416385
2104,3454.0,3455.0,3449.8,3451.16,1544612640,42.732291
2105,3458.57,3459.24,3453.99,3454.0,1544612700,29.924849
2106,3457.16,3460.0,3457.16,3458.54,1544612760,34.083509
2107,3462.0,3462.0,3456.14,3457.76,1544612820,48.662042
2108,3464.85,3465.3,3461.05,3461.7,1544612880,64.16284399999999
2109,3471.99,3471.99,3464.83,3465.0,1544612940,91.840947
2110,3461.06,3479.5,3456.51,3471.99,1544613000,193.043872
2111,3463.09,3470.93,3457.25,3460.18,1544613060,74.977462
2112,3456.25,3464.03,3453.69,3463.93,1544613120,44.446182
2113,3459.98,3460.01,3455.04,3455.86,1544613180,42.319508
2114,3461.51,3462.09,3459.0,3459.32,1544613240,33.060255
2115,3464.0,3465.83,3461.52,3461.52,1544613300,24.868401000000002
2116,3461.11,3464.0,3461.0,3463.98,1544613360,35.340013
2117,3459.99,3461.97,3457.9,3461.09,1544613420,68.181399
2118,3455.36,3460.0,3455.0,3459.99,1544613480,39.742536
2119,3457.25,3457.27,3453.7,3455.58,1544613540,22.441083
2120,3459.3,3459.72,3456.15,3457.25,1544613600,44.21727
2121,3460.0,3462.15,3459.3,3459.32,1544613660,24.505976999999998
2122,3459.26,3460.86,3457.26,3459.64,1544613720,36.208257
2123,3457.37,3460.0,3457.27,3459.96,1544613780,20.752101
2124,3456.37,3457.66,3456.0,3457.37,1544613840,45.706604
2125,3450.06,3456.98,3450.05,3456.14,1544613900,42.123202
2126,3454.48,3454.97,3451.16,3452.71,1544613960,16.202213
2127,3452.64,3454.48,3451.26,3454.19,1544614020,20.530727
2128,3446.98,3452.64,3446.98,3452.63,1544614080,35.922163
2129,3449.09,3449.8,3447.09,3447.11,1544614140,27.855065999999997
2130,3451.02,3451.22,3447.05,3449.08,1544614200,56.980414
2131,3450.4,3451.22,3449.11,3451.0,1544614260,50.980096
2132,3454.97,3454.97,3450.4,3450.41,1544614320,80.42525
2133,3450.68,3454.84,3450.43,3453.78,1544614380,17.519364000000003
2134,3453.02,3453.04,3450.41,3450.68,1544614440,20.932475
2135,3453.0,3453.73,3451.02,3453.02,1544614500,23.124795000000002
2136,3454.16,3455.0,3452.61,3452.83,1544614560,23.673195
2137,3455.34,3456.56,3453.52,3453.52,1544614620,15.209441
2138,3458.3,3459.79,3454.06,3454.09,1544614680,29.835807
2139,3460.53,3460.53,3458.3,3458.52,1544614740,55.510611
2140,3458.96,3460.97,3458.0,3460.53,1544614800,31.77109
2141,3459.47,3460.27,3458.0,3458.92,1544614860,33.69293
2142,3460.65,3462.44,3458.28,3459.55,1544614920,34.955290999999995
2143,3463.33,3463.34,3460.01,3461.26,1544614980,32.646971
2144,3462.1,3463.35,3460.04,3463.04,1544615040,18.894859
2145,3458.28,3462.23,3458.28,3462.1,1544615100,33.478142
2146,3457.12,3458.78,3452.63,3458.28,1544615160,38.739711
2147,3457.6,3457.64,3455.99,3456.6,1544615220,20.671073
2148,3454.84,3457.62,3453.05,3457.0,1544615280,20.146188000000002
2149,3453.0,3456.01,3452.42,3454.4,1544615340,25.708744
2150,3448.01,3453.83,3446.66,3452.57,1544615400,39.622278
2151,3447.27,3449.37,3447.0,3449.37,1544615460,14.826846
2152,3444.34,3447.27,3441.0,3447.27,1544615520,34.218407
2153,3445.03,3446.0,3444.1,3444.1,1544615580,16.217248
2154,3447.0,3447.67,3445.09,3445.11,1544615640,20.845204000000003
2155,3444.93,3447.27,3444.0,3447.26,1544615700,25.829685
2156,3443.98,3444.99,3442.58,3444.93,1544615760,30.470233
2157,3443.26,3444.0,3442.79,3444.0,1544615820,41.302135
2158,3438.27,3443.26,3438.27,3443.2,1544615880,50.078939
2159,3436.99,3438.3,3434.0,3438.27,1544615940,33.595791999999996
2160,3441.82,3442.34,3434.57,3436.99,1544616000,79.59468199999999
2161,3441.02,3442.99,3439.89,3441.88,1544616060,75.539404
2162,3443.3,3445.63,3441.51,3441.51,1544616120,38.905582
2163,3440.67,3445.49,3439.0,3444.8,1544616180,53.099554000000005
2164,3436.22,3442.17,3436.16,3441.92,1544616240,25.743384
2165,3430.0,3436.78,3428.01,3436.22,1544616300,79.05318199999999
2166,3430.46,3432.07,3428.01,3429.14,1544616360,20.595610999999998
2167,3430.43,3431.88,3430.43,3431.52,1544616420,20.893182
2168,3430.3,3431.8,3428.0,3431.71,1544616480,36.844312
2169,3428.52,3430.0,3427.2,3429.28,1544616540,22.232982
2170,3426.1,3428.98,3422.0,3427.67,1544616600,97.966062
2171,3429.8,3429.83,3423.0,3426.13,1544616660,28.221071000000002
2172,3432.05,3432.07,3426.91,3429.8,1544616720,30.003915000000003
2173,3431.0,3432.04,3430.14,3430.71,1544616780,10.132259
2174,3430.5,3431.98,3430.27,3431.63,1544616840,19.831639000000003
2175,3429.76,3431.34,3428.42,3430.52,1544616900,21.462638000000002
2176,3427.16,3430.22,3425.0,3429.74,1544616960,41.098686
2177,3428.8,3429.05,3426.72,3427.16,1544617020,20.601331
2178,3429.98,3430.0,3428.0,3428.8,1544617080,25.933681
2179,3429.98,3430.0,3428.46,3430.0,1544617140,15.607198
2180,3430.45,3431.5,3429.56,3430.0,1544617200,36.208506
2181,3429.6,3431.41,3429.11,3431.39,1544617260,12.578661
2182,3428.64,3430.0,3428.39,3429.6,1544617320,14.300926
2183,3429.97,3430.38,3428.64,3428.75,1544617380,13.487626
2184,3433.26,3433.26,3429.31,3429.97,1544617440,75.960503
2185,3434.86,3434.86,3432.53,3434.61,1544617500,16.33599
2186,3432.54,3434.85,3431.2,3434.85,1544617560,22.009929
2187,3430.35,3433.91,3429.88,3431.78,1544617620,24.562561
2188,3431.26,3431.56,3429.98,3430.12,1544617680,7.789475
2189,3431.49,3433.56,3430.89,3430.89,1544617740,82.039908
2190,3430.57,3432.82,3430.16,3431.49,1544617800,27.302482
2191,3429.68,3431.47,3429.0,3430.19,1544617860,15.09334
2192,3429.52,3432.0,3427.1,3429.01,1544617920,39.745312
2193,3430.5,3431.44,3428.96,3430.39,1544617980,11.776549000000001
2194,3430.64,3430.65,3429.49,3430.48,1544618040,11.495181
2195,3433.53,3434.77,3430.3,3430.3,1544618100,29.123617
2196,3434.74,3434.99,3433.0,3433.53,1544618160,14.851567000000001
2197,3431.13,3434.03,3431.11,3433.62,1544618220,14.351988
2198,3430.26,3433.17,3430.0,3431.15,1544618280,13.380386999999999
2199,3430.98,3432.01,3430.0,3430.24,1544618340,18.714752
2200,3431.0,3431.77,3430.08,3431.77,1544618400,12.945504
2201,3431.69,3431.78,3430.07,3431.24,1544618460,10.410025
2202,3433.52,3433.54,3430.87,3431.0,1544618520,14.109368
2203,3430.0,3434.11,3427.61,3433.52,1544618580,44.505762
2204,3432.88,3433.19,3429.96,3430.36,1544618640,15.324976000000001
2205,3434.74,3434.98,3430.0,3431.61,1544618700,16.381507
2206,3436.12,3436.43,3433.95,3433.95,1544618760,9.413412
2207,3435.52,3436.33,3434.0,3435.62,1544618820,17.267992
2208,3439.67,3439.69,3434.87,3435.59,1544618880,26.209279000000002
2209,3436.29,3439.68,3435.12,3439.65,1544618940,48.361289
2210,3433.93,3436.2,3432.3,3434.9,1544619000,24.091307
2211,3433.01,3434.18,3430.52,3433.61,1544619060,26.139291
2212,3432.04,3433.46,3430.76,3432.73,1544619120,11.878072999999999
2213,3433.22,3436.12,3431.45,3431.73,1544619180,13.883667
2214,3432.37,3434.61,3429.44,3433.23,1544619240,45.269203999999995
2215,3430.17,3432.7,3430.1,3432.36,1544619300,17.812799
2216,3429.18,3431.32,3427.98,3430.19,1544619360,22.529398
2217,3429.42,3430.13,3428.15,3430.12,1544619420,8.145284
2218,3422.29,3429.44,3416.47,3429.36,1544619480,109.6076
2219,3421.02,3428.45,3420.01,3421.96,1544619540,44.061859000000005
2220,3420.32,3426.78,3420.0,3421.67,1544619600,34.433147999999996
2221,3420.62,3425.02,3419.99,3420.36,1544619660,60.464946999999995
2222,3419.91,3422.0,3418.98,3421.35,1544619720,23.996163
2223,3418.91,3419.89,3414.79,3419.89,1544619780,36.068216
2224,3418.92,3420.0,3417.98,3419.82,1544619840,18.494907
2225,3418.16,3419.61,3415.0,3418.65,1544619900,29.047929999999997
2226,3419.05,3419.32,3416.73,3417.65,1544619960,14.921883
2227,3418.69,3418.73,3417.33,3418.41,1544620020,12.199667
2228,3414.43,3418.67,3413.55,3418.38,1544620080,25.150984
2229,3414.88,3415.83,3413.54,3415.83,1544620140,20.992452
2230,3412.91,3414.89,3410.93,3414.88,1544620200,108.80247800000001
2231,3412.95,3413.57,3410.01,3412.92,1544620260,88.834521
2232,3412.06,3412.95,3410.0,3412.95,1544620320,41.102809
2233,3411.82,3412.08,3410.33,3411.76,1544620380,22.09356
2234,3411.77,3411.84,3410.5,3411.82,1544620440,20.997006
2235,3411.84,3411.84,3410.72,3411.28,1544620500,30.025035
2236,3414.04,3414.89,3411.64,3411.84,1544620560,40.208928
2237,3415.61,3419.05,3414.09,3414.89,1544620620,19.74108
2238,3416.22,3418.77,3415.2,3415.95,1544620680,22.173251999999998
2239,3419.27,3420.0,3415.64,3416.23,1544620740,39.198493
2240,3418.48,3419.47,3416.0,3419.14,1544620800,43.349594
2241,3417.38,3418.84,3416.64,3417.98,1544620860,11.75911
2242,3420.0,3420.0,3415.1,3417.35,1544620920,78.55392900000001
2243,3417.13,3421.65,3415.06,3421.1,1544620980,30.031066
2244,3419.25,3421.2,3416.98,3417.64,1544621040,33.793786
2245,3418.55,3419.6,3416.15,3419.16,1544621100,18.280867
2246,3414.68,3418.69,3412.87,3417.77,1544621160,21.456347
2247,3415.01,3417.33,3414.24,3414.24,1544621220,14.094393
2248,3416.69,3418.33,3412.48,3415.32,1544621280,31.466796000000002
2249,3415.5,3417.31,3415.5,3416.26,1544621340,8.947202
2250,3418.36,3420.0,3414.79,3415.67,1544621400,27.220166
2251,3417.97,3419.26,3416.98,3418.9,1544621460,42.051778999999996
2252,3419.93,3421.58,3417.26,3417.26,1544621520,15.521751
2253,3419.98,3420.01,3418.41,3418.83,1544621580,9.352933
2254,3421.53,3423.13,3419.68,3419.68,1544621640,10.09825
2255,3421.73,3423.98,3421.41,3422.01,1544621700,21.191181
2256,3422.35,3423.39,3420.0,3420.36,1544621760,17.343446
2257,3421.04,3422.35,3420.91,3422.35,1544621820,11.235724000000001
2258,3423.59,3424.45,3421.06,3421.8,1544621880,23.853631
2259,3427.22,3431.99,3422.84,3423.59,1544621940,52.483959999999996
2260,3427.88,3430.33,3425.93,3428.23,1544622000,32.995105
2261,3429.22,3429.99,3427.85,3427.9,1544622060,9.379928999999999
2262,3429.5,3429.99,3428.63,3428.63,1544622120,11.082827
2263,3431.09,3435.0,3429.27,3429.5,1544622180,30.864946999999997
2264,3428.42,3432.86,3427.86,3431.25,1544622240,71.09028
2265,3427.0,3428.67,3427.0,3427.88,1544622300,10.063303999999999
2266,3428.83,3429.66,3426.83,3427.1,1544622360,26.751533000000002
2267,3427.88,3429.64,3427.68,3429.64,1544622420,9.338512
2268,3427.0,3427.86,3425.76,3427.86,1544622480,15.157704999999998
2269,3423.84,3426.69,3423.01,3426.69,1544622540,18.128798
2270,3423.96,3424.0,3422.35,3423.4,1544622600,19.005062
2271,3425.6,3425.9,3423.71,3423.95,1544622660,48.914375
2272,3424.0,3425.61,3423.69,3425.6,1544622720,10.481791000000001
2273,3424.0,3425.6,3423.69,3423.98,1544622780,20.558557
2274,3424.11,3425.56,3423.83,3423.83,1544622840,14.603017000000001
2275,3423.08,3424.37,3422.64,3424.37,1544622900,14.733578
2276,3424.35,3424.37,3422.96,3423.08,1544622960,13.199145000000001
2277,3419.56,3424.34,3418.93,3424.34,1544623020,33.469273
2278,3419.2,3420.37,3418.95,3420.19,1544623080,13.138823
2279,3418.37,3420.99,3418.32,3419.21,1544623140,29.556965
2280,3418.04,3418.35,3417.73,3418.35,1544623200,16.961239000000003
2281,3417.04,3418.32,3416.88,3418.32,1544623260,13.903634
2282,3419.91,3420.37,3417.04,3417.04,1544623320,29.997263
2283,3419.4,3420.68,3418.46,3419.15,1544623380,14.144823
2284,3420.4,3420.7,3418.25,3419.4,1544623440,11.319507000000002
2285,3419.27,3421.1,3419.2,3420.02,1544623500,26.957622999999998
2286,3420.9,3422.29,3419.26,3420.53,1544623560,12.978491
2287,3423.0,3423.0,3420.5,3422.22,1544623620,20.590335
2288,3424.53,3424.73,3422.04,3422.04,1544623680,12.353306
2289,3427.02,3427.86,3424.73,3424.73,1544623740,18.337629
2290,3428.51,3428.51,3426.08,3427.04,1544623800,38.29802
2291,3436.69,3441.52,3426.16,3428.96,1544623860,88.080197
2292,3436.94,3441.16,3433.94,3436.7,1544623920,48.42491
2293,3436.0,3436.88,3432.54,3436.88,1544623980,18.383256
2294,3438.76,3439.16,3436.0,3436.66,1544624040,21.014859
2295,3439.19,3440.49,3438.32,3438.7,1544624100,34.455532
2296,3434.9,3439.0,3432.52,3438.62,1544624160,24.934348999999997
2297,3436.3,3438.06,3433.67,3434.9,1544624220,44.258845
2298,3436.8,3438.06,3433.56,3436.31,1544624280,28.950066999999997
2299,3438.96,3438.98,3436.59,3436.67,1544624340,10.88455
2300,3441.0,3443.0,3437.99,3437.99,1544624400,24.349283
2301,3443.77,3444.0,3440.14,3440.53,1544624460,55.41340699999999
2302,3443.85,3444.93,3442.0,3443.29,1544624520,22.855933
2303,3437.79,3443.83,3435.44,3442.02,1544624580,26.746985
2304,3438.17,3441.25,3437.25,3437.87,1544624640,12.607859
2305,3436.66,3439.92,3434.99,3437.95,1544624700,30.055722999999997
2306,3435.6,3436.63,3434.77,3436.63,1544624760,10.214888
2307,3433.12,3436.1,3430.37,3435.6,1544624820,23.382262
2308,3433.41,3435.0,3431.0,3434.01,1544624880,27.021826
2309,3433.0,3434.06,3431.6,3433.0,1544624940,14.538148000000001
2310,3432.82,3434.81,3432.41,3432.98,1544625000,17.890763
2311,3433.03,3434.02,3432.8,3432.8,1544625060,11.792725
2312,3434.37,3435.93,3433.06,3433.06,1544625120,15.465354000000001
2313,3435.74,3435.78,3433.5,3435.09,1544625180,20.191081
2314,3434.97,3435.89,3434.0,3435.7,1544625240,9.329424000000001
2315,3434.93,3435.0,3434.0,3434.65,1544625300,14.626423
2316,3432.75,3434.91,3432.15,3434.91,1544625360,49.131914
2317,3432.93,3433.64,3431.44,3433.64,1544625420,24.101526999999997
2318,3431.9,3433.0,3430.0,3431.91,1544625480,10.530201
2319,3431.6,3434.0,3430.06,3431.88,1544625540,25.304785
2320,3431.81,3432.62,3430.1,3431.16,1544625600,23.966164000000003
2321,3430.0,3431.87,3430.0,3431.8,1544625660,13.144886999999999
2322,3431.43,3432.29,3429.14,3430.0,1544625720,12.843033
2323,3429.98,3431.0,3429.16,3430.54,1544625780,10.147252
2324,3430.01,3430.01,3427.57,3430.0,1544625840,23.656159
2325,3428.04,3429.88,3427.0,3428.02,1544625900,14.567257999999999
2326,3430.07,3431.35,3428.51,3428.92,1544625960,22.827170000000002
2327,3427.01,3431.0,3427.01,3430.05,1544626020,39.758351
2328,3427.92,3430.05,3427.0,3429.12,1544626080,23.877914
2329,3425.29,3429.01,3425.29,3427.99,1544626140,29.671725
2330,3425.35,3428.87,3424.36,3425.29,1544626200,72.746797
2331,3424.4,3426.7,3423.37,3426.17,1544626260,13.461317999999999
2332,3422.1,3424.57,3422.08,3423.45,1544626320,17.577498000000002
2333,3421.3,3423.75,3421.3,3423.49,1544626380,18.253087
2334,3420.57,3422.96,3420.4,3422.96,1544626440,17.853931
2335,3421.33,3421.74,3420.4,3420.61,1544626500,13.093188
2336,3421.73,3422.71,3420.36,3420.8,1544626560,15.734117999999999
2337,3421.89,3422.49,3420.02,3422.06,1544626620,15.416905999999999
2338,3415.91,3422.42,3414.79,3421.89,1544626680,49.354659999999996
2339,3413.99,3418.14,3413.03,3414.85,1544626740,24.618406
2340,3408.75,3415.3,3406.93,3415.2,1544626800,97.20707
2341,3403.96,3408.75,3401.0,3408.75,1544626860,101.676538
2342,3412.0,3414.51,3403.96,3405.73,1544626920,26.973836
2343,3406.82,3411.99,3406.81,3410.89,1544626980,40.819229
2344,3408.54,3409.76,3406.98,3406.98,1544627040,13.653576000000001
2345,3414.59,3415.0,3408.03,3409.24,1544627100,31.181109999999997
2346,3412.41,3416.38,3412.26,3414.59,1544627160,36.928076000000004
2347,3411.69,3413.81,3410.29,3413.81,1544627220,12.693735
2348,3410.48,3412.49,3408.83,3411.73,1544627280,19.728379999999998
2349,3410.04,3411.14,3408.32,3411.14,1544627340,15.305014000000002
2350,3409.56,3411.11,3409.23,3411.0,1544627400,8.399184
2351,3411.1,3411.12,3409.26,3410.51,1544627460,14.499884
2352,3412.52,3413.24,3411.56,3412.0,1544627520,29.806871
2353,3416.38,3416.38,3411.76,3413.1,1544627580,22.653042000000003
2354,3416.33,3417.0,3413.41,3415.17,1544627640,20.831076
2355,3416.22,3416.95,3414.61,3416.53,1544627700,9.826931
2356,3413.08,3416.46,3411.81,3416.46,1544627760,9.81477
2357,3413.59,3415.0,3412.51,3414.53,1544627820,8.497856
2358,3412.83,3414.67,3412.8,3413.46,1544627880,7.196066
2359,3411.02,3413.98,3410.02,3412.89,1544627940,67.573041
2360,3410.63,3411.98,3409.29,3411.02,1544628000,25.435753
2361,3410.47,3411.93,3406.61,3410.62,1544628060,34.694663
2362,3409.02,3411.6,3405.0,3410.63,1544628120,42.570689
2363,3407.0,3409.01,3405.71,3407.12,1544628180,16.662806
2364,3405.68,3407.0,3405.0,3407.0,1544628240,11.611769
2365,3431.7,3431.73,3403.0,3405.7,1544628300,255.75515099999998
2366,3437.87,3441.98,3430.0,3431.73,1544628360,95.773324
2367,3433.0,3440.97,3433.0,3440.97,1544628420,50.336821
2368,3427.74,3433.0,3425.17,3431.45,1544628480,36.100085
2369,3436.55,3436.55,3427.01,3427.87,1544628540,38.750944
2370,3467.92,3468.96,3435.13,3436.57,1544628600,227.341629
2371,3465.78,3480.0,3463.0,3468.6,1544628660,445.358649
2372,3446.81,3468.78,3446.79,3465.82,1544628720,144.430078
2373,3459.03,3463.17,3446.84,3448.97,1544628780,117.95042600000001
2374,3456.22,3463.4,3455.33,3458.66,1544628840,35.601023
2375,3458.83,3464.0,3456.24,3457.0,1544628900,41.21147
2376,3450.4,3462.41,3450.34,3458.8,1544628960,56.058437
2377,3455.85,3459.99,3447.0,3452.09,1544629020,72.10991700000001
2378,3450.05,3455.92,3450.0,3454.08,1544629080,45.490190999999996
2379,3452.83,3453.0,3447.0,3450.06,1544629140,56.383837
2380,3463.22,3463.25,3452.35,3453.06,1544629200,62.043484
2381,3460.02,3469.78,3460.01,3463.22,1544629260,73.795462
2382,3455.1,3462.9,3453.57,3460.02,1544629320,41.978903
2383,3455.57,3458.34,3453.95,3456.14,1544629380,21.858942000000003
2384,3455.01,3456.35,3455.0,3456.14,1544629440,41.868703000000004
2385,3462.18,3465.07,3455.02,3455.8,1544629500,108.985344
2386,3466.02,3473.16,3464.96,3464.96,1544629560,78.696208
2387,3469.26,3469.28,3463.05,3469.26,1544629620,64.640178
2388,3471.27,3474.22,3468.65,3469.99,1544629680,39.995616
2389,3465.2,3471.86,3463.0,3471.86,1544629740,51.323549
2390,3467.9,3468.53,3464.99,3467.5,1544629800,34.674252
2391,3468.29,3468.53,3466.59,3467.3,1544629860,28.050751
2392,3467.75,3469.19,3467.0,3468.39,1544629920,27.051445
2393,3466.2,3468.49,3465.0,3467.65,1544629980,29.799208
2394,3462.05,3466.53,3462.05,3466.2,1544630040,44.548053
2395,3461.91,3463.54,3461.0,3462.05,1544630100,33.770705
2396,3455.02,3461.91,3455.0,3461.67,1544630160,53.689642000000006
2397,3454.15,3456.18,3450.0,3455.54,1544630220,38.732201
2398,3456.0,3457.31,3453.25,3454.23,1544630280,38.448353999999995
2399,3460.3,3460.38,3455.25,3456.0,1544630340,20.463529
2400,3465.96,3468.95,3459.69,3460.3,1544630400,37.032928000000005
2401,3460.84,3467.98,3459.03,3467.98,1544630460,57.03475400000001
2402,3471.77,3471.77,3461.89,3463.06,1544630520,36.198637
2403,3470.0,3473.53,3470.0,3471.77,1544630580,60.278898
2404,3471.76,3471.76,3469.55,3470.18,1544630640,40.154594
2405,3470.4,3472.0,3469.55,3470.67,1544630700,27.484941
2406,3462.53,3470.36,3462.53,3470.0,1544630760,21.499944
2407,3468.35,3469.98,3462.53,3462.53,1544630820,19.095642
2408,3468.07,3470.0,3466.9,3468.0,1544630880,15.994874
2409,3475.72,3476.0,3468.07,3468.67,1544630940,53.802285999999995
2410,3486.82,3488.77,3475.0,3475.02,1544631000,197.270108
2411,3480.96,3492.0,3480.03,3486.82,1544631060,159.94621999999998
2412,3485.0,3486.62,3478.0,3480.95,1544631120,62.486227
2413,3489.81,3489.82,3483.64,3484.96,1544631180,48.000811
2414,3485.02,3489.1,3485.0,3488.86,1544631240,95.836485
2415,3481.55,3486.81,3481.54,3486.36,1544631300,50.932704
2416,3480.09,3484.26,3480.0,3482.28,1544631360,39.413952
2417,3478.0,3482.34,3478.0,3480.09,1544631420,61.68038000000001
2418,3475.0,3480.11,3474.09,3478.0,1544631480,60.838149
2419,3478.05,3481.48,3474.17,3474.99,1544631540,37.455146
2420,3480.96,3482.33,3478.05,3478.05,1544631600,27.503721000000002
2421,3479.97,3482.28,3479.43,3480.11,1544631660,21.988334
2422,3472.95,3479.97,3471.18,3479.97,1544631720,57.55113000000001
2423,3473.85,3473.89,3471.17,3473.89,1544631780,28.265683000000003
2424,3475.17,3476.65,3471.17,3473.47,1544631840,43.939184999999995
2425,3470.27,3475.16,3461.62,3475.07,1544631900,81.808224
2426,3470.0,3472.0,3468.92,3469.99,1544631960,25.866642000000002
2427,3467.81,3470.37,3464.9,3470.13,1544632020,33.183344
2428,3467.13,3469.23,3464.89,3467.8,1544632080,33.695756
2429,3467.3,3468.0,3464.2,3467.2,1544632140,40.134941
2430,3466.58,3467.27,3463.73,3465.04,1544632200,22.922263
2431,3467.69,3468.0,3464.99,3466.69,1544632260,24.263060999999997
2432,3463.07,3468.07,3463.07,3467.57,1544632320,40.479045
2433,3462.85,3464.9,3461.3,3464.84,1544632380,27.359371999999997
2434,3463.05,3464.33,3459.94,3462.88,1544632440,39.232645
2435,3463.98,3464.89,3463.0,3463.14,1544632500,27.616758
2436,3461.87,3464.88,3461.5,3464.0,1544632560,27.138303000000004
2437,3460.38,3462.86,3455.65,3462.86,1544632620,79.050563
2438,3453.7,3460.0,3450.03,3460.0,1544632680,80.95974
2439,3454.49,3459.0,3451.0,3453.7,1544632740,50.924673
2440,3457.04,3457.04,3452.61,3454.47,1544632800,18.813385999999998
2441,3458.37,3460.0,3456.13,3456.13,1544632860,27.623773999999997
2442,3454.42,3459.98,3454.42,3458.42,1544632920,15.961678
2443,3458.04,3459.3,3454.62,3455.7,1544632980,23.19294
2444,3458.15,3459.78,3457.12,3458.06,1544633040,16.424247
2445,3457.79,3459.78,3456.85,3458.15,1544633100,20.860692
2446,3460.9,3461.77,3457.85,3458.78,1544633160,14.875142000000002
2447,3461.55,3461.62,3460.22,3461.54,1544633220,10.926461
2448,3461.72,3462.83,3461.32,3461.32,1544633280,10.454423
2449,3462.89,3463.48,3461.5,3461.61,1544633340,16.863231
2450,3465.01,3465.47,3462.36,3462.87,1544633400,19.583263
2451,3461.46,3465.99,3457.67,3465.25,1544633460,48.292134000000004
2452,3460.35,3461.7,3460.0,3460.53,1544633520,11.016169999999999
2453,3461.65,3462.76,3460.06,3460.9,1544633580,11.729847999999999
2454,3460.18,3462.57,3460.07,3461.07,1544633640,15.282726
2455,3459.98,3460.92,3459.8,3460.72,1544633700,21.568358
2456,3457.52,3461.53,3456.85,3459.92,1544633760,15.88587
2457,3454.35,3457.51,3451.24,3457.51,1544633820,11.932155
2458,3448.1,3454.34,3447.56,3454.34,1544633880,42.723451000000004
2459,3451.72,3453.67,3443.0,3448.12,1544633940,93.50479200000001
2460,3451.99,3453.01,3448.59,3451.72,1544634000,30.685959000000004
2461,3452.23,3453.01,3449.41,3451.78,1544634060,43.77799
2462,3451.14,3452.58,3450.17,3452.39,1544634120,12.361177
2463,3452.57,3460.0,3449.0,3450.18,1544634180,33.549268
2464,3456.1,3457.8,3452.95,3452.95,1544634240,16.764560999999997
2465,3454.05,3457.58,3454.0,3456.13,1544634300,36.411266999999995
2466,3455.0,3455.0,3452.66,3454.55,1544634360,61.843762
2467,3452.57,3455.0,3452.52,3455.0,1544634420,23.839339000000002
2468,3452.74,3455.0,3452.53,3453.0,1544634480,10.539661
